"id","data _ resource _ uid","data _ resource","catalogue _ number","taxon _ concept _ lsid","raw _ taxon _ name","raw _ common _ name","taxon _ name","rank","class","institution _ code","collection _ code","Locality","raw _ latitude","raw _ longitude","raw _ datum","latitude","longitude","min _ elevation _ d","max _ elevation _ d","min _ depth _ d","max _ depth _ d","individual _ count","basis _ of _ record","raw _ basis _ of _ record","Sex","taxonomic _ kosher","geospatial _ kosher","Data Resource ID","Occurrence status assumed to be present","Coordinates dont match supplied country","Geodetic datum assumed WGS84"
"0da72840-eae0-4814-baf6-fd80059b19a1","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","18-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_800-3","-42.63785934","-64.17260742","","-42.63785934","-64.17260742","81.0","81.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"0c1e6d1f-3232-446e-8415-78afb6ac7535","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","63-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Epipedonota cristallisata Lacordaire,1830","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_200-2","-42.22652817","-63.86216736","","-42.22652817","-63.86216736","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"0b039edf-5a56-410d-8311-c9144d97e19f","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","108-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_800-3","-42.20363998","-63.95308304","","-42.20363998","-63.95308304","47.0","47.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"0a4a915d-2890-463c-894d-e0c2b698dd0f","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","107-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_800-1","-42.20452881","-63.95277786","","-42.20452881","-63.95277786","48.0","48.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"060bc5fb-0e90-42a3-b942-d6f91683acd7","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","123-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_200-3","-42.2262764","-63.86177826","","-42.2262764","-63.86177826","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"045fcaa6-8f0a-48ca-adf2-ef58b78d29b1","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","125-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_200-3","-42.22263718","-64.05936432","","-42.22263718","-64.05936432","51.0","51.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"037b9fee-4cde-4a7c-ad84-df97bc807cf2","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","128-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_3200-3","-42.24397278","-63.83438873","","-42.24397278","-63.83438873","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"0366ccdb-c481-4019-a107-10cb0ee9a94b","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","21-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Rhypasma quadricollis","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-1","-42.2250824","-63.86252594","","-42.2250824","-63.86252594","41.0","41.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"01fb6737-9a26-4fe8-9e43-aaa1ac16730d","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","83-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_200-1","-42.22200012","-64.06033325","","-42.22200012","-64.06033325","50.0","50.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"010852f2-3fd5-4b1b-9402-2bf43f418e25","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","110-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_100-3","-42.20458221","-63.9632225","","-42.20458221","-63.9632225","47.0","47.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
